WikidataID,itemLabel,en_description,sitelinks
Q507382,Starke County,"county in Indiana, United States",40
Q507399,Whitley County,"county in Indiana, United States",42
Q507414,Vigo County,"county in Indiana, United States",43
Q507427,St. Joseph County,"county in Indiana, United States",41
Q507459,Switzerland County,"county in Indiana, United States",40
Q507472,Huntington County,"county in Indiana, United States",42
Q509092,Crawford County,"county in Indiana, United States",41
Q509757,Dearborn County,"county in Indiana, United States",41
Q509798,Delaware County,"county in Indiana, United States",41
Q509848,Dubois County,"county in Indiana, United States",42
Q509861,Clinton County,"county in Indiana, United States of America",42
Q512259,Morgan County,"county in Indiana, United States",43
Q512686,Montgomery County,"county in Indiana, United States",42
Q512699,Monroe County,"county in Indiana, United States",43
Q512732,Lawrence County,"county in Indiana, United States",40
Q512746,Knox County,"county in Indiana, United States",41
Q512767,Owen County,"county in Indiana, United States",42
Q512799,Perry County,"county in Indiana, United States",42
Q512885,Pike County,"county in Indiana, United States",42
Q512937,Posey County,"county in Indiana, United States",42
Q512951,Lake County,"county in Indiana, United States",41
Q512965,Jennings County,"county in Indiana, United States",41
Q513092,Orange County,"county in Indiana, United States",42
Q540907,Marshall County,"county in Indiana, United States",42
Q1124916,Decatur County,"county in Indiana, United States",42
Q1139839,Jefferson County,"county in Indiana, United States",42
Q4720959,Alexandria County,"former country once part of Virginia and the District of Columbia, United States",1
Q5139332,Cochise County in the Old West,Aspect of Arizona history,1
Q5523060,Garfield County,"former subdivision of Kansas, U.S.",2
Q5572034,Gloucester County,"former county in New York, United States",1
Q6473095,Lah-Toh County,"former county in Idaho Territory, United States",2
Q6666972,Logan County,"former county in Idaho, United States",2
Q6692269,Lovely County,"former county in Arkansas Territory, United States",1
Q6740931,Malad County,"former county in Utah Territory, United States",1
Q6859106,Miller County,"former county in Arkansas Territory, United States",1
Q6901807,Monongalia County,"former county in Minnesota, United States",2
Q7051010,Norfolk County,"former county in Massachusetts Colony, United States",1
Q7244542,Princess Anne County,"former county in Virginia, United States",2
Q7366350,Roop County,"former county in Nevada, United States",1
Q7404082,Salem County,"former county in South Carolina, United States (1791-1800)",2
Q7419159,Santa Ana County,"former county in New Mexico Territory, United States",1
Q7487470,Shambip County,"former county in Utah Territory, United States",1
Q7653734,Swanson County,"former county in Oklahoma, United States",1
Q7700054,Tennessee County,"former county in North Carolina, United States",1
Q7882881,Uncompaghre County,"former county in Colorado, United States",1
Q7971121,Warwick County,"former county in Virginia, United States",1
Q7971751,Washington County,former county of the District of Columbia in the United States (1801-1871),2
Q7989278,Westmoreland County,"former county in Connecticut, United States",3
Q8055420,York County,"former county in Massachusetts, United States",2
Q8055546,York Shire,former county in the United States,1
Q16838846,German Coast,"former county in Orleans Territory, United States",1
Q17025340,Platte County,"former county of Colorado Territory, United States (1872-1874)",1
Q17108042,Wahnata County,"former county in Minnesota Territory, United States",1
Q628087,Fountain County,county of the extralegal United States Territory of Jefferson,2
Q924361,Broderick County,former county in Kansas Territory,2
Q1071407,Cheyenne County,county of the Territory of Jefferson,2
Q1320169,"Mountain County, Jefferson Territory",,2
Q1455203,Fremont County,"former county in Kansas Territory, United States",2
Q1533581,Montana County,"former county in Kansas Territory, United States",2
Q1593483,Heele County,"former county in Jefferson Territory, United States",2
Q1677331,"Jackson County, Jefferson Territory",,2
Q1686392,"Jefferson County, Jefferson Territory",,2
Q1769152,"North County, Jefferson Territory",,2
Q1799027,La Pointe County,"former county in Wisconsin, United States",2
Q2031328,Oro County,"former county in Kansas Territory, United States",2
Q2052499,"Park County, Jefferson Territory",,2
Q2224602,"Saratoga County, Jefferson Territory",,2
Q2323678,"St. Vrain's County, Jefferson Territory",county in the territory which later became the U.S. state of Colorado,2
Q2882150,Kentucky County,"former county in Virginia, United States",4
Q4793924,Armstrong County,"former county in South Dakota, United States",2
Q4854153,Bancroft County,"former county in Iowa, United States",3
Q4868899,Bath County,"former county in North Carolina, United States",2
Q4913579,Biloxi Parish,"former county in Louisiana, United States",1
Q4996884,Bullfrog County,"former county in Nevada, United States",3
Q5046602,Carroll Parish,"former county in Louisiana, United States",1
Q5085894,Charlotte County,former county in Province of New York,1
Q5171967,Cornwall County,former county of the Province of New York,1
Q5182736,Craven County,former county of the Province of Carolina,1
Q5187317,Crocker County,"former county in Iowa, United States",2
Q5193860,Cumberland County,former county of New York colony,2
Q5241865,Davis County,"former county in Minnesota, United States",1
Q5242811,Day County,"former county in Oklahoma Territory, United States (1890-1907)",1
Q5248772,Decatur County,"former county in Alabama, United States (1821-1825)",4
Q5286543,Dobbs County,"former county in North Carolina, United States",1
Q5313177,Dukes County,"former county in Province of New York, United States",1
Q5375449,Encinal County,"former county in Texas, United States",3
Q5449805,Fincastle County,"former county in Virginia, United States",1
Q5464326,Foley County,"former county of Texas, United States (1887-1897)",4
Q109622,Cottle County,"county in Texas, United States",46
Q109631,Clay County,"county in Texas, United States",47
Q109636,Cooke County,"county in Texas, United States",46
Q109646,Hansford County,"county in Texas, United States",46
Q109751,Childress County,"county in Texas, United States",46
Q109779,Cochran County,"county in Texas, United States",46
Q109785,Coryell County,"county in Texas, United States",47
Q109795,Concho County,"county in Texas, United States",46
Q109804,Deaf Smith County,"county in Texas, United States",47
Q109810,Ector County,"county in Texas, United States",48
Q109825,Coleman County,"county in Texas, United States",46
Q109830,Castro County,"county in Texas, United States",47
Q109836,Gaines County,"county in Texas, United States",46
Q109975,Fisher County,"county in Texas, United States",46
Q110130,Ellis County,"county in Texas, United States",49
Q110257,Hudspeth County,"county in Texas, United States",46
Q110262,Jackson County,"county in Texas, United States",46
Q110336,Llano County,"county in Texas, United States",46
Q110384,Hill County,"county in Texas, United States",46
Q110389,Shelby County,"county in Texas, United States",46
Q110407,Zavala County,"county in Texas, United States",46
Q110412,Tarrant County,"county in Texas, United States",47
Q110421,Medina County,"county in Texas, United States",45
Q110426,Travis County,"county in Texas, United States",49
Q110486,Kaufman County,"county in Texas, United States",48
Q110500,Erath County,"county in Texas, United States",46
Q110528,Floyd County,"county in Texas, United States",46
Q110565,Freestone County,"county in Texas, United States",46
Q110570,Knox County,"county in Texas, United States",46
Q110575,Jasper County,"county in Texas, United States",47
Q110624,Franklin County,"county in Texas, United States",46
Q110670,Dawson County,"county in Texas, United States",47
Q110750,Foard County,"county in Texas, United States",46
Q110755,Fayette County,"county in Texas, United States",46
Q110760,Schleicher County,"county in Texas, United States",46
Q483973,Uinta County,"county in Wyoming, United States",42
Q483982,Laramie County,"county in the southeastern corner of Wyoming, United States",44
Q484142,Fremont County,"county in western Wyoming, United States",43
Q484156,Converse County,"county in Wyoming, United States",42
Q484194,Sweetwater County,"county in Wyoming, United States",42
Q484268,Johnson County,"county in Wyoming, United States",45
Q484527,Lincoln County,"county in Wyoming, United States",44
Q485641,Niobrara County,"county in Wyoming, United States",44
Q488912,Teton County,"county in Wyoming, United States",44
Q490494,Sublette County,"county in western Wyoming, United States",42
Q490512,Platte County,"county in Wyoming, United States",42
Q490522,Sheridan County,"county in Wyoming, United States",43
Q3688174,Faleasao County,"county of Manu'a District, American Samoa",4
Q3688179,Fitiuta County,"county of Manu'a District, American Samoa",4
