WikidataID,itemLabel,en_description,sitelinks
Q4207395,Manzur Qadir,Pakistani jurist,5.0
Q307283,Abdul Majid Kubar,former Prime minister of Libya (1909-1986),15.0
Q1561693,Firoz Khan Nun,Pakistani politician (1893-1970),21.0
Q878491,Wolfgang LarrazÃ¡bal,President of Venezuela (1911-2003),18.0
Q401160,Ahmed Balafrej,Moroccan Prime Minister (1908-1990),12.0
Q1376528,Alexei Kirichenko,Soviet politician (1908-1975),11.0
Q783111,RamÃ³n Villeda Morales,President of Honduras (1909-1971),20.0
Q3055926,Phetsarath Rattanavongsa,Laotian prime minister and prince,20.0
Q496042,Salah Ben Youssef,Tunisian politician (1907-1961),8.0
Q5701332,Hekmat Karzai,Afghan diplomat,1.0
Q982207,Wijeyananda Dahanayake,Sri Lankan Prime Minister (1902-1997),12.0
Q7087522,Oliver Ernest Goonetilleke,Sri Lankan politician (1892-1978),4.0
Q547250,Fatin RÃ¼ÅtÃ¼ Zorlu,Turkish politician (1910-1961),14.0
Q7457283,Alexander Evert Kawilarang,Indonesian military person (1920-2000),4.0
Q1240,Antonio Segni,4th President of Italy (1891-1972),56.0
Q4493297,Phoui Sananikone,Prime Minister of Laos,8.0
Q350273,Nutridin Mukhitdinov,Soviet politician (1917-2008),12.0
Q307494,Abdul Salam Arif,Iraqi politician (1921-1966),40.0
Q360138,Khamtai Siphandon,former General Secretary of the Lao People's Revolutionary Party,32.0
Q1688373,Jesus M. Vargas,politician (1905-1994),4.0
Q165522,Stefan WyszyÅski,Polish Roman Catholic cardinal (1901-1981),38.0
Q56007580,Maludin Simbolon,Indonesian military personnel,2.0
Q84962106,Hamza Abboud,Lebanese footballer,3.0
Q5345549,Edward T. Wailes,American diplomat,1.0
Q1058,Narendra Modi,Prime Minister of India and former Chief minister of Gujarat,151.0
Q5548864,Gerald A. Drew,American diplomat,1.0
Q185024,Ivan Konev,Soviet military commander (1897-1973),58.0
Q314004,Fernando Tambroni,Prime Minister of Italy (1901-1963),31.0
Q139626,Ãquateur,"former province of the Democratic Republic of the Congo, 1966-2015",40.0
Q1186441,Frol Kozlov,Soviet politician (1908-1965),15.0
Q275031,Ilyushin Il-14,"Twin-piston-engine Soviet airliner, 1950",38.0
Q6373961,Kasai Province,province in Democratic Republic of the Congo,34.0
Q3076950,Armed Forces of the Democratic Republic of the Congo,combined military forces of the Democratic Republic of the Congo,10.0
Q2616232,Royal Moroccan Army,land warfare branch of Morocco's military,11.0
Q4117226,Royal Jordanian Army,land warfare branch of Jordan's military,9.0
Q820827,French Air and Space Force,air warfare branch of France's armed forces,39.0
Q52847,European Economic Community,"international economic organization, 1958-1993",82.0
Q216660,Nepali Congress,political party in Nepal,35.0
Q695252,Parliament of India,national bicameral legislature of the Republic of India,51.0
Q1096604,Lao People's Armed Forces,combined military forces of Laos,17.0
Q160266,Ilyushin Il-18,1957 airliner family by Ilyushin,35.0
Q1965221,Indonesian National Party,political party in Indonesia,12.0
Q1027111,Kengtung,"town in Shan State, Myanmar",22.0
Q5154315,Communist Party,former political party in Burma (Myanmar),6.0
Q2305021,People's Control Commission,,7.0
Q921432,Soviet Air Forces,aerial warfare branch of the Soviet Union's armed forces,37.0
Q49768,Social Democratic Party of Germany,political party in Germany,92.0
Q2641601,Darul Islam,Islamist group in Indonesia,11.0
Q302210,Nacionalista Party,political party in the Philippines,17.0
Q562162,Evangelos Averoff,Greek politician and author (1910-1990),9.0
Q155111,Iskander Mirza,"Pakistani general, civil servant and first President of Pakistan (1899-1969)",46.0
Q141829,Lavrentiy Beria,Georgian Soviet politician and NKVD police chief (1899-1953),71.0
Q100258642,Naim Antaki,Syrian politician,2.0
Q46706439,Badr bin Abdullah bin Mohammed Al Farhan,Saudi minister of culture,5.0
Q217167,"King Faisal bin Abdulaziz Al Saud, King of the Kingdom of Saudi Arabia",King of Saudi Arabia (1906-1975),73.0
Q4294392,Ministry of Foreign Affairs,Burma Ministry of Foreign Affairs,8.0
Q170972,Socialist Party,French political party (1969â ),66.0
Q897546,Guatemalan military,combined military forces of Guatemala,14.0
Q2063777,Guatemalan Party of Labour,"communist party in Guatemala, since 1949",9.0
Q427325,Communist Party of Vietnam,political party in Vietnam,45.0
Q2128,Council of Ministers of the USSR,highest executive and administrative body of the Soviet Union,30.0
Q1296423,White House Counsel,Top presidential legal advisor,10.0
Q1957214,Syrian Communist Party,1944-1986 political party in Syria,16.0
Q371721,Sudanese Armed Forces,armed forces,18.0
Q490399,Supreme Council for National Reconstruction,military junta in South Korea (1961â1963),16.0
Q959814,Suez Canal Company,company,10.0
Q2060703,War Office,department of the British Government responsible for the administration of the British Army,17.0
Q223898,All India Muslim League,political party within the Indian Empire,48.0
Q5468294,Federal Minister of Foreign Affairs of Austria,minister for foreign affairs in Austria,9.0
Q204543,National Liberation Front,political party in Algeria,45.0
Q202384,National Diet,Bicameral legislature of Japan,52.0
Q184870,Boeing B-29 Superfortress,1942 bomber aircraft family; heaviest bomber widely used by US forces in World War II,59.0
Q5078,South Sulawesi,"province of Indonesia, on island of Sulawesi",63.0
Q1865132,Aden Protectorate,1869-1969 UK possession on the Arab Peninsula,23.0
Q847914,Communist Party of Venezuela,communist party,29.0
Q7172,Arab League,organization of Arab states,137.0
Q1054059,Workers' Central Union of Cuba,,7.0
Q212158,Progressive Party of Working People,communist party in Cyprus,41.0
Q140646,Kachin State,state of Myanmar,58.0
Q4970,Hangzhou,"capital of Zhejiang Province, China",108.0
Q16410,People's Republic of Hungary,1949â1989 socialist republic in Central Europe,45.0
Q7889644,United States Congress Joint Committee on Atomic Energy,,2.0
Q1144146,Japan Socialist Party,political party in Japan,12.0
Q211930,MarxismâLeninism,political ideology,69.0
Q12490747,Ministry of Foreign Affairs of the Republic of Indonesia,Indonesian Ministry dealing with international relations,8.0
Q319881,Republic of Formosa,republic created to resist Japanese occupation,43.0
Q1140920,20th Congress of the Communist Party of the Soviet Union,"the meeting of the Communist Party of the Soviet Union held from February 14 to February 26, 1956",22.0
Q1474709,Puerto Belgrano Naval Base,naval base of the Argentine Navy,9.0
Q1074908,Lebanese Armed Forces,combined military forces of Lebanon,22.0
Q2704661,Indonesian Navy,maritime warfare branch of Indonesia's military,14.0
Q365431,Eduardo Lonardi,President of Argentina (1896-1956),25.0
Q179121,Stalinism,theory and practice for developing a communist society,71.0
Q165608,Kola,peninsula in the northwest of Russia,79.0
Q1191986,Spanish West Africa,Spanish colony from 1946 to 1958,20.0
Q3336837,National Association of Manufacturers,American Trade Association,8.0
Q1878844,Arab Socialist Baath Party - Iraq Region,banned political party in Iraq,13.0
Q9630,Labour Party,political party in the United Kingdom ,76.0
Q275441,Labour Party,Dutch political party,49.0
Q50963,Central Committee of the Communist Party of China ,Central executive organ of the Chinese Communist Party ,37.0
Q17427,Communist Party of China ,founding and ruling political party of the People's Republic of China ,97.0
Q79854,Communist Party of the Soviet Union, political party founded in 1912,95.0
Q1816516,Conservative Party,Conservative political party in Nicaragua,12.0
Q9626,Conservative Party,political party in the United Kingdom ,83.0
Q747333,Colombian Conservative Party,Traditional political party in Colombia,16.0
Q939021,Colombian Liberal Party,political party in Colombia,23.0
Q29468,Republican Party,major political party in the United States,116.0
Q29552,Democratic Party,political party in the United States,117.0
Q161118,Communist Party of Austria,communist political party based in Austria,43.0
Q478811,Communist Party of Spain,communist party of Spain founded in 1921 ,34.0
Q256121,Romanian Communist Party ,communist party in Romania (1921 - 1989),37.0
Q461886,Italian Communist Party,communist political party in Italy (1921 - 1991),41.0
Q54173,General Electric,American multinational conglomerate corporation,67.0
Q1113673,Combined Chiefs of Staff, supreme military staff for the United States and Britain during World War II,9.0
Q42763,Santiago de los Caballeros ,city in the Dominican Republic ,47.0
Q694299,National Liberal Party,liberal political party of the German Empire ,23.0
Q2307833,Conservative Party,political party in Romania active from 1880 to 1918,5.0
Q18572497,Conservative-Democratic Party,,4.0
Q7158424,Peasants' Party,political party in Romania ,4.0
Q2054631,Democratic Party,political party in Nicaragua,2.0
Q685509,Santiago de Veraguas ,human settlement in Panama,29.0
Q2307326,Treaties of Rome,number of international treaties,6.0
Q2054654,Nationalist Liberal Party , Nicaraguan political party,6.0
Q308714,Communist Party USA ,American political party,42.0
Q2352638,Janata Party,"political party in India, active 19772021 ",27.0
Q155000,Bulgarian Communist Party,political party in Bulgaria between 1919 and 1990,34.0
Q1453052,Mapai,social-democratic/democratic socialist political party in Israel ,29.0
Q210703,Israeli Labor Party,Israeli social democratic party ,49.0
Q317952,Communist Party of Chile,political party in Chile,36.0
Q371402,Communist Party of Cuba ,Communist party in Cuba ,56.0
Q769829,Portuguese Communist Party,political party in Portugal,29.0
Q622441,Liberal Party,"British political party, 18591988",42.0
Q1144146,Japan Socialist Party ,political party in Japan,12.0
Q1539301,Jamaica Labour Party ,Jamaican political party,21.0
Q847914,Communist Party of Venezuela,communist party of Venezuela,29.0
Q2665255,People's Vanguard Party,Costa Rican political party,9.0
Q837159,Communist Party of India,A National level Indian political party,42.0
Q234277,Communist Party of India (Marxist),political party in India,47.0
Q781221,Kurdistan Democratic Party,political party in Iraqi Kurdistan (founded 1946) ,30.0
Q2755002,Italian Socialist Party of Proletarian Unity,Defunct socialist party in Italy,9.0
Q590750,Italian Socialist Party ,former Italian political party (18921994) ,38.0
Q170972,Socialist Party,French political party (1969-),66.0
Q348125,Justice Party,Turkish political party (196181) ,10.0
Q15980784,Brazilian Labour Party,political party led by Getúlio Vargas (1945-1964) ,3.0
Q1395049,Christian Democratic Party,"Customarily, the PDC backs specific initiatives in an effort to bridge socialism and laissez-faire capitalism. This economic system has been called ""social capitalism"" and is heavily influenced by Catholic social teaching or, more generally, Christian ethics. In addition to this objective, the PDC also supports a strong national government while remaining more conservative on social issues. However, after Pinochet's military regime ended the PDC embraced more classical economic policies compared to before the dictatorship. ",22.0
Q815348,Christian Democracy,"From 1946 until 1994 the DC was the largest party in Parliament, governing in successive coalitions. It originally supported governments with a liberal-conservative (along with the moderate Italian Democratic Socialist Party, the Italian Liberal Party and the Italian Republican Party), before moving to centre-left coalitions involving the Italian Socialist Party.",38.0
Q49762,Christian Democratic Union,"Founded in 1945 as an interdenominational Christian party, the CDU effectively succeeded the pre-war Catholic Centre Party, with many former members joining the party, including its first leader Konrad Adenauer. The party also included politicians of other backgrounds, including liberals and conservatives. As a result, the party claims to represent ""Christian-social, liberal and conservative"" elements. The CDU is generally pro-European in outlook. Black is the party's customary colour. Other colours include red for the logo, orange for the flag, and black-red-gold for the corporate design",86.0
Q2297948,Guatemalan Christian Democracy,"The party was established on 24 August 1955 by a group of Catholic businessmen. Although initially a right wing-party, it gradually turned leftwards as younger leaders emerged. It won five of the 66 seats in the December 1955 Congressional elections. In the 1957 general elections it nominated Miguel Asturias Quiñóne as its presidential candidate; Asturias finished third out of the three candidates with 11% of the vote. In the 1958 general elections it was part of a multi-party coalition that nominated José Luis Cruz Salazar for the presidency; he finished second, losing the deciding vote in Congress.",5.0
Q1953774,Christian Democratic Party,"The Christian Democratic Party is the longest lasting of El Salvador's two leading parties. It was the left-of-center party while the Party of National Conciliation was right-of-center. With the rise of more socialist and communist parties in El Salvador, it became more of a centrist party. During the civil war, many leaders of the PDC who were more left-leaning were killed or disappeared, and the party moved to the right.",10.0
Q692131,Christian Social Party,"The Christian Social Party (German: Christlichsoziale Partei, CS) was a major conservative political party in the Cisleithanian crown lands of Austria-Hungary and in the First Republic of Austria, from 1891 to 1934. The party was also affiliated with Austrian nationalism that sought to keep Catholic Austria out of the state of Germany founded in 1871, that it viewed as Protestant Prussian-dominated, and identified Austrians on the basis of their predominantly Catholic religious identity as opposed to the predominantly Protestant religious identity of the Prussians",21.0
Q1114939,COPEI,"COPEI, also referred to as the Social Christian Party  or Green Party , is a Christian democratic party in Venezuela. The acronym stands for Comité de Organización Política Electoral Independiente , but this provisional full name has fallen out of use. The party was influential during the twentieth century as a signatory of the Puntofijo Pact and influenced many politicians throughout Latin America at its peak",13.0
Q10345700,Christian Democratic Party (Portugal),"The PDC is founded on 10 May 1974, from a schism within the Christian Social-Democratic Party, a party founded on 5 May 1974. The PDC's aim, according its leader Nuno Calvet, was to unite both liberal and conservative christian democrats, in anti-salazarist tradition. In September 1974, major José Sanches Osório, one of the leading figures of the Carnation Revolution and member of the first provisional government, is invited to become the party's general secretary. The first congress of the party is held on the 1st and 2nd of February 1975 in Figueira da Foz",2.0
Q209158,Christian democracy,"Christian democracy is a political ideology that emerged in 19th-century Europe under the influence of Catholic social teaching, as well as neo-Calvinism. It was conceived as a combination of modern democratic ideas and traditional Christian values of social justice, incorporating the social teachings espoused by the Catholic, Lutheran, Reformed, and Pentecostal traditions in various parts of the world. After World War II, Catholic and Protestant movements of neo-scholasticism and the Social Gospel, respectively, played a role in shaping Christian democracy",54.0
Q2689839,Christian Democratic Party of Honduras,"The Christian Democratic Party of Honduras , known by the abbreviation DC, is a political party in Honduras.",5.0
Q4981144,"Liberal Party (Japan, 1950)",political party in Japan,5.0
Q1476937, Liberal Party of the Philippines,liberal party in the Philippines,25.0
Q18650004,Central Committee of the Socialist Unity Party of Germany ,,1.0
Q674695,German Party,political party in West Germany,15.0
Q967054,19th Congress of the Communist Party of the Soviet Union ,Congress of the Communist Party of the Soviet Union ,10.0
